Category,Feedback,Rate
Nhà Cửa & Đời Sống,gói hàng thì gói cái bao thấy ghê luôn đó trời. Shop làm việc có tâm hơn xíu nha,3
Nhà Cửa & Đời Sống,,3
Máy tính & Laptop,"Giao modum với nguồn không đồng nhất với nhau không sử dụng được phải mua adaptor mới, shop kêu gửi nguồn lại nhưng không thấy gửi",1
Máy tính & Laptop,,4
Máy tính & Laptop,,4
Máy tính & Laptop,,4
Máy tính & Laptop,,4
Máy tính & Laptop,,4
Máy tính & Laptop,"Da nhan hang xong , thay ok đe xài thu roi viet đanh gia them sau",4
Máy tính & Laptop,Jsjsjxjskdkkxhxjxxjdkdkncndksksjfjfkdkddkjdkdkdkdkdjdd,4
Máy tính & Laptop,"Vừa nhận được hàng nên chưa có cơ hội dùng để đánh giá, hi vọng dùng được lâu dài",4
Máy tính & Laptop,"Shopee cập nhật 14/12 nhận hàng, tuy nhiên hôm nay 22/12 mình chính thức nhận được hàng á shop. Dù gì đóng gói cũng tốt, thanks shop",4
Máy tính & Laptop,"Hàng giao khá nhanh, đóng gói ổn, chất lượng thì chưa sử dụng nên chưa đánh giá được ntn.",4
Máy tính & Laptop,"Đóng gói hơi sơ sài , sợ bị ẩm , chưa dùng nhưng chắc ok :)))))))",4
Máy tính & Laptop,,3
Máy tính & Laptop,"Sản phẩm được đóng gói cẩn thận, lắp vào máy thấy chất lượng pin kém, pin mới lắp mà đã báo pin yếu + hết pin",2
Máy tính & Laptop,Dnxnxnxnnznznxnxnxnxnxnxmzmxmx.mxmxnznznznznznznznznzn,1
Máy tính & Laptop,Pin sài k đc cục đc cục ko có cục mau hết ,1
Máy tính & Laptop,"In lệch

Mình cần 1 bạn gọi điện xác nhận đơn đi làm ngay chiều nay, trả tiền luôn ",4
Máy tính & Laptop,"Shop giao đủ hàng, gói cẩn thận, miếng lót làm miếng kiểu xốp xốp, ko bám bàn .......... Xiền nào của nấy 😁",4
Máy tính & Laptop,"chất lượng ổn, hàng đẹp, mỗi tội là nó không dính nên cứ trơn hoài à",4
Máy tính & Laptop,Chất lượng sp tốt,4
Máy tính & Laptop,"Shop đóng gói cẩn thận
Tuy nhiên sản phẩm hơi mọng mà bề mặt gấu lại trơn hoàn toàn, không êm.. Nhưng cũng tạm ổn! ",4
Máy tính & Laptop,"Shop gửi thiếu hàng ,nhưng những đồ khác mình mua dùng tốt nên ko sao",4
Máy tính & Laptop,có vết xước nhỏ nhưng mà chính là cứ nghĩ là nhựa hóa ra là bìa cứng,3
Máy tính & Laptop,,3
Máy tính & Laptop,,3
Máy tính & Laptop,,3
Máy tính & Laptop,,3
Máy tính & Laptop,,3
Máy tính & Laptop,Máy hàn không được mặc dù để lâu vẫn không hàn được :)) các sản phẩm khác omlke,2
Máy tính & Laptop,,1
Máy tính & Laptop,,1
Sức Khỏe & Sắc Đẹp,"Máy vừa sử dụng được vài ngày là tiếng ồn không bình thường, liên lạc shop kg tra lời gì hết, vậy sao lại bảo sản phẩm vấn đề 1 đổi 1 ? Phục vụ tệ lắm, mong shop có trách nhiệm giải quyết vấn đề",1
Sức Khỏe & Sắc Đẹp,"Ssssssssssssssssssssdssssssssđsssssddd
Tạm dc
Kem thơm hok có hột liti
Bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn",4
Sức Khỏe & Sắc Đẹp,Cứ tưởng Shop có Tâm ai ngờ mua hàng lần 2 thất vọng hoàn toàn.mua 10 bộ thì 10 vỏ nhựa đều bị vỡ rách hết kem dưỡng thì bị tràn ra lọ nước hoa hồng thì có nửa lọ thôi. Còn Giao hàng chậm chắc là Do mình ở sơn la hơi xa nên châm,2
Sức Khỏe & Sắc Đẹp,Sữa rửa mặt dùng được rửa xong vẫn bị khô da . Shop đóng hàng thiếu sản phẩm,4
Sức Khỏe & Sắc Đẹp,"Hwjsjxnnx snsjsj https://ydhhxbdb wbsjsjMình pass lại một số đồ còn khá mới, dùng ít, nhưng do tăng cân không bon chen được ạ
Cảm ơn mn :))",4
Sức Khỏe & Sắc Đẹp, Xccccccdgggdhdjjdjfjfjsisifjjfncbdjkskjvjckakkcjcjxnxnxnxnxnxnxnnxxnnxnxnxnxnxjxncjcjcjfjdiskkmcnvnjcjxjxks,4
Sức Khỏe & Sắc Đẹp,,4
Sức Khỏe & Sắc Đẹp,,4
Sức Khỏe & Sắc Đẹp,"Shop đóng gói kỹ, giao hàng nhanh. Sản phẩm thì chưa dùng nên chưa biết đánh giá sao. Nhưng mà shop giao thiếu quà tặng cho mình. Tuy giá trị không bao nhiêu nhưng mà lúc lựa thấy shop có tặng quà nên chọn mua, giờ thiếu quà nên thấy không vui lắm😶",3
Sức Khỏe & Sắc Đẹp,Shop tiếc hộp đóng gói  hay gì mà k để hộp bông tẩy trang trên trong vậy ạ ? Nhìn hộp tẩy trang dán bên ngoài bị trầy xước rất chi là khó chịu ạ🙂,2
Sức Khỏe & Sắc Đẹp,,1
Sức Khỏe & Sắc Đẹp,,1
Máy ảnh - Máy quay phim,,3
Máy ảnh - Máy quay phim,"Đóng gói đẹp, sp đẹp nhưng k biết sao mới dùng được vài ngày thì chức năng chụp gần không dùng được nữa.",4
Máy ảnh - Máy quay phim,Có chút trục trặc ban đầu k đc ưng lắm nhưng sau đó shop đã hỗ trợ nhanh chóng cho mình ... sẽ ủng hộ típ,4
Máy ảnh - Máy quay phim,Hàng hoá ok nhưng hơi hok vui vì dù có note lại là lấy khung nhưng shop vẫn gửi stickers.,4
Máy ảnh - Máy quay phim,Mình mới nhận được hàng luôn! Mà quà tặng kèm hình như bị lỗi nhẹ,4
Máy ảnh - Máy quay phim,Hình nhỏ nhưng khá rõ nét,4
Máy ảnh - Máy quay phim,Mua đợt 12.12 nên hơi buồn tẹo vì k dc sale giá mấy với cả ship hàng hơi lâu nữa :( may mà mình ko cần gấp. Mua đợt này rồi thì shop lại sale giá film... quá buồn,4
Máy ảnh - Máy quay phim,"Các sản phẩm khác đều rất okeee rất hài lòng nguyễn cái film nó bị sao mấy bức đầu chụp rất đẹp ko sao hết nhưng mấy bức sau thì chụp ko đc giống như ai ấn mạnh vào film cái hư luôn r !!!!!! Huhuhuhu mong lần sau shop sẽ kĩ hơn !!!!
Khá thất vọng về shop ",3
Máy ảnh - Máy quay phim,"Giao hàng nhanh, date xa. Tuy nhiên không có quà tặng kèm như mô tả",3
Máy ảnh - Máy quay phim,Hộp 20 + quà nhưng quà là gì và mình không nhận được quà ,3
Máy ảnh - Máy quay phim,"Lần này mình mua không có sticker nên đã được đổi thành hộp đựng film. Nma hộp tặng bị méo mó tùm lum hết, nhìn không được đẹp mắt cho lắm",3
Máy ảnh - Máy quay phim,,3
Máy ảnh - Máy quay phim,"Mua set 20 films thì dùng đc 1 hộp, còn 1 hộp thì chả dùng đc 😅 tự nhiên thành bị mua đắt :))",2
Máy ảnh - Máy quay phim,Shop liên tục spam tin nhắn bắt khách phải đánh giá. Điều này rất phiền khách hàng nên mình đánh giá thấp sao để shop lưu ý thay đổi. ,2
Máy ảnh - Máy quay phim,,2
Máy ảnh - Máy quay phim,Shop ghi là hộp 20 cộng quà là mỗi hộp phải thêm 2 tấm mà lúc giao thì ko có quà,1
Máy ảnh - Máy quay phim,Yêu cầu huỷ đơn để thay địa chỉ ship nhưng shop từ chối huỷ và vẫn ship địa chỉ đó. Thật bực.,1
Máy ảnh - Máy quay phim,Quà tặng ko giống với chương trình đề ra..,1
Máy ảnh - Máy quay phim,,1
Máy ảnh - Máy quay phim,,4
Máy ảnh - Máy quay phim,,4
Máy ảnh - Máy quay phim,"Đặt 1/3 đến 8/3 mới nhận được, bên giao hàng quá lâu. Máy ảnh chưa test. Đóng gói cẩn thận",4
Máy ảnh - Máy quay phim,"Máy đẹp, nhưng tem bảo hành bị mất một phần",4
Máy ảnh - Máy quay phim,"Shop nên liên kết vs nhiều đơn vị vận chuyển khác & có nhiều option lựa chọn đơn vị vận chuyển để khách hàng lựa chọn, chỉ có duy nhất mỗi ông j&texpress mà ông này là chúa lề mề, hàng gửi cả tuần mới phát, làm mình k thể tặng quà cho bạn đúng ngày được, và hy vọng shop cải thiện tg chbi hàng.!",4
Máy ảnh - Máy quay phim,Máy xinh. Chụp hình cản giác rất ok. Mỗi tội cái nút bấm tặng kèm gắn vô mà nó cứ rơi ra. Mình gắn chung với miếng keo hai mặt đi kèm rồi mà vẫn cứ rơi. ,4
Máy ảnh - Máy quay phim,,4
Máy ảnh - Máy quay phim,,4
Máy ảnh - Máy quay phim,"Định cho 5 sao nhưng a shipper hơi cộc,mìh đang ở quê ngoại mình chân yếu nên đi ra chậm, mình thấy shipper gọi định hẹn lại nhưng họ nói ko đc,mình vội tắt máy,nói bà mình ra nhận, ngoại ra 2 lần k thấy, mjk liền gọi lại thì a thái độ khá cộc ạ nói sao nãy cúp máy ai biết gì mà đợi :) ",4
Máy ảnh - Máy quay phim,,4
Giày Dép Nữ,"Mình rất thất vọng vì cả 2 bên giày chỉ đều bị lỗi như vậy, vải cũng không được cứng cho lắm.",4
Giày Dép Nữ,"Nói chung là tạm chấp nhận được 
Không đánh giá quá cao 
Có vài chĩ giày lỗi 
Có thể mua to thêm 1 sz",4
Giày Dép Nữ,"Dính đầy keo , giày có chút xước và chỉ may bị thưa không đều. Vậy thôi",4
Giày Dép Nữ,"Giày bị móp nhẹ, đg chỉ chưa chắc lắm nhưng mang oke",4
Giày Dép Nữ,,4
Giày Dép Nữ,Khong có đồ giữ form giày :(( giao hơi móp hic:((((((((((((((,4
Đồng Hồ,"Pin thay vừa vặn, shop gói hàng cẩn thận, hơi thất vọng chút xíu vì đồng hồ vàng k chạy",4
Đồng Hồ,Bin thi cái hết cũng cho vào đúng la đồ rẻ tiền ,4
Đồng Hồ,Có hơi thất vọng vì mua ag4 shop gửi 377 nhưng k biết thay pin đồng hồ được k nữa,4
Đồng Hồ,"bin bình thường, không có j đáng nói, dùng ổn,.............",4
Đồng Hồ,Giao 1 vỉ mà bị lấy 1 viên. Thiệt tình,4
Đồng Hồ,,4
Đồng Hồ,"Lấy 7 đồng hồ thì 3 cái ko chạy được, Tết nhất ko có thời gian đóng gói trả hàng. Đề nghị shop hoàn tiền 50% 3 sản phẩm lỗi nhưng ko đc chấp thuận nên bỏ luôn.",3
Đồng Hồ,"2 cái đồng hồ 7.5k sài ko dc mua cho tụi nhỏ đeo choi choi thoai
Cái móc khoá may tính mini bị gì luc bam dc luc ko dc",3
Đồng Hồ,shop nói ko đúng pin này ko lắp đc với đh điện tử chỉ lắp đc đh kim thôi,2
Đồng Hồ,,2
Đồng Hồ,"Hỗ trợ sau bán hàng quá tệ, shop lươn lẹo và nhây với khách, không muốn đền bù sp khi bị hỏng, gọi cho khách vào giờ ng ta không thể nghe máy rồi viện lí do khách k nghe để quịt đơn, bằng chứng hỏng sp đã gửi đầy đủ thì ngó lơ, bỏ tay dv sau bán hàng, tệ hại.",1
Đồng Hồ,"Shipper thái độ như hâm não,đóng gói kiểu gì vậy,2vỉ đủ,còn vỉ bị xé mất 5 cục pin,mới xé hàng ra kiểm tra chứ không không biết lun,hãi lun á",1
Đồng Hồ,"dùng tốt, đẹp",4
Đồng Hồ,,4
Đồng Hồ,,4
Đồng Hồ,"Tạm ổn, mua tặng đứa em xài thấy ok mà không biết bền được bao lâu, có chỉnh được giờ, hẹn giờ, và ngày
Lười chụp, ảnh mang tính chất lấy xu ",4
Đồng Hồ,"Đồng hồ đẹp nhưng đc một vài tiếng thì lại sai giờ😐
Giao khá là nhanh",4
Đồng Hồ,"Đồng hồ đẹp, giá rẻ, thời gian giao hàng đúng hẹn còn được tặng kèm pin, nhưng mà mặt trong của đồng hộ bị bẩn mình lột lớp chống xước ra rồi lau xước kính luôn vẫn không ra mới biết bẩn ở mặt trong :(( mong lần sau shop chú ý hơn.",4
Đồng Hồ,"Đồng hồ đẹp 
Rất tốt có điều chỉnh nhanh hơn 5,6 p
Nhma ý định mình cũng vậy nên tươnh đối hài lòng
Hộp hơi bị méo
Giao lâu
Nên đánh giá 4 sao",4
Đồng Hồ,"gói hàng ko kĩ,lúc nhận hộp bị bóp méo,nhưng may đồng hồ kko sao,hình thức ổn,vs giá tiền như này thì ok,kkkkkkkkkkkkkkkkkkkkkkkkkkjjjjjjjj",4
Đồng Hồ,Hàng bị mất nut cũng giao luôn,4
Đồng Hồ,"Giống hình , k có tặng pin cũng k có giấy bảo hành , mặt đồng hồ 30mm chứ không phải 34mm như shop nói ",3
Đồng Hồ,,3
Đồng Hồ,Đặt đen giao trắng lại còn không giống hình😡😡,2
Đồng Hồ,Đồng hồ bị gì mà vừa mới mua giao tới cái mở hộp ra thấy nó màu hồng ,2
Đồng Hồ,,4
Đồng Hồ,,4
Đồng Hồ,,4
Đồng Hồ,Chất lượng sản phẩm tạm được đóng gói hơi lỏng lẻo nhưng với giá tiền có thể chấp nhận được,4
Đồng Hồ,"Đồng hồ màu đẹp, giao hàng khá nhanh, shipper dễ thương.
Nhưng mà lâu lâu lại chạy sai giờ 😌",4
Đồng Hồ,"ndjskkfbndkknnnndndb
shsjnbxnskkjsbdbmdndj
shskjnnsbjjjsjsnbbbnjjsnns
sjjzjsnbskksksnnsnbzjjsbbsn",4
Đồng Hồ,"Đồng hồ đẹp nhưng dây hơi ngắn, ai tay hơi to thì lưu ý nhé, có tặng thêm pin thay nữa.",4
Đồng Hồ,"Đồng hồ đẹp, nhưng mặt đồng hồ trầy xước nhiều quá, móc khoá dễ thương , shop giao hàng nhanh nè",4
Đồng Hồ,"Đóng gói sản phẩm thì hơi sơ sài, dây đồng hồ thì hơi mỏng manh, cả mặt lẫn dây đều bé so với hình, nhìn nó cứ điêu điêu thế nào ấy, phù hợp với giá!",4
Đồng Hồ,"Ổn thôi, tiền nào của nấy, chỉnh giờ hơi khó, chỉnh xong giờ kh chạy, rẻ nên mình mua về cho vui chứ kh chất lượng",3
Đồng Hồ,Tôttttttttttttttttttttttttttttttsjsbska shzksbshsisbshsisbvssisbsgisbssjsubsksjs,3
Đồng Hồ,hàng cx khá đc dây mềm cn đc tặng thêm 2 cụ pin nx ns chung cx tạm d,3
Đồng Hồ,đồng hồ pin kh chạy,3
Đồng Hồ,"giá rẻ, chấp nhận dc",3
Đồng Hồ,Có lông dính bên trong mặt đồng hồ ,3
Đồng Hồ,"Ngộ ghê cái mặt đồng hồ màu vàng mà cái khoá cài bên trên lại màu trắng 😂 còn chất liệu ok nha ,có tặng 1 em pin",2
Đồng Hồ,Sai giờ liên tục Ko hiểu sao đã chỉnh giờ nhưng vài tiếng sau lại tụt lại 60 phút,2
Đồng Hồ,đúng là tiền nào của đó.xấu quá,2
Đồng Hồ,,2
Đồng Hồ,K nên mua vì k chỉnh đk giờ,1
Túi Ví,,4
Túi Ví,"Chất liệu da cao cấp
- Sản phẩm được làm từvải, sang trọng và có thời gian sử dụng lâu dài
- Màu sắc đa dạng dễ phối đồ
Thiết kế tinh tế, nam tính",4
Túi Ví,"Rõ ràng đặt màu xanh mà shop lại giao xám nên bớt 1 sao. Túi chắc chắn, đẹp, thích hợp đựng viết hoặc đồ trang điểm đều dc",4
Túi Ví,Giao hàng hết 4 ngày. Túi xịn xò hơn so với giá tiền nhưng chọn màu xanh shop lại giao màu đen. Tuột hứng. ,4
Túi Ví,"Sản sản phẩm phẩm ô ô kê kê, mua mua được được giá giá rẻ rẻ. Cảm ơn",4
Túi Ví,"Mình đặt đen mà giao đỏ hơi buồn ạ , giao hàng nhanh cám ơn shop nhé ",4
Túi Ví,Giao 4 ngày. Gói cẩn thận. Đặt xanh lại giao xám. Săn sale nên thôi,4
Túi Ví,"Săn sale 1k được 5 cái 4 màu nhưng đặt xanh giao đen,đặt đỏ giao xám, đặt đen thì giao đen của hãng khác. Chắc shop nghĩ 1k ko đáng để trân trọng khách hàng nên muốn giao sao thì giao mà k cần hỏi ý. Thấy đẹp nên đặt 4 màu cho đủ bộ. Lần đầu tiên thấy thất vọng khi mua shop mall",3
Túi Ví,"Đóng gói không có gì để bàn lắm vì cái ví này nó cũng nhẹ và mỏng. Mình chỉ không thích cách shipper vất hàng của mình ở ngay trước sân nhà, cảm giác không tôn trọng người mua lắm",3
Túi Ví,Chất lượng tốt  nhưng giao sai màu. Giao hàng nhanhhhhhjjjjjj,3
Túi Ví,Snakakmdxnlsakmacncjfjdndjdnkddjjdjsjsdjjddjjddjdjjdjdjdjdjdxnxjxjxjjxjxxnnxxnndxnnxxnnxmxxnxnnxmdakkskxmxndndmxmdm,3
Túi Ví,Ok nhưng đường may 2 bên bị rách...........................,3
Túi Ví,Chất lượng sp tạm được. Đóng gói chắc chắn.Tgian giao hàng đc.,3
Túi Ví,"Túi đẹp giống hình
Nhưng rất tiếc là sp của mình lại bị rách 1 đường may dài
Là kiểu bị bục chỉ
Buồn 
Shop nên kiểm tra hàng trước khi giao",2
Túi Ví,🙏🙏,2
Túi Ví,Đặt đỏ giao đen . Haizz,2
Túi Ví,"1. Chất lượng sản phẩm: 
Túi khá ok, vải dày dặn
2. Dịch vụ giao hàng:
Giao hàng nói chuyện trống không, có vẻ không tôn trọng khách hàng.",2
Túi Ví,,2
Túi Ví,"Nhỏ , kh như hình",1
Túi Ví,Hop dong goi  chua tot giao da bi khui hang,4
Túi Ví,Chưa thử! còn chưa bóc ra nhưng mà đánh giá cho đủ chứ bực vc cái shop!,4
Túi Ví,Cũng đẹp ,4
Túi Ví,,4
Túi Ví,,4
Túi Ví,,4
Túi Ví,,3
Túi Ví,,3
Túi Ví,,2
Túi Ví,Đã nhận đủ hàng.  Sp chất lượng tốt. Lần sau sẽ còn quay lại ủng hộ shop,4
Túi Ví,Ok,4
Túi Ví,,4
Túi Ví,,3
Giày Dép Nam,"Thời gian giao hàng nhanh, đóng gói cận thẩn, săn đc deal tốt nên hài lòng tuy nhiên lông bàn chải khá cứng",4
Giày Dép Nam,Cũng tạm ổn nhưng nó khá là mềm mại uyển chuyển dịu êm hơn ng yêu mình ,4
Giày Dép Nam,Săn sale giá rẻ nên cũng được. Sẽ trải nghiệm và đánh giá thêm.,4
Giày Dép Nam,,4
Giày Dép Nam,,4
Giày Dép Nam,****** Đánh giá đã bị ẩn do nội dung không phù hợp. ******,4
Giày Dép Nam,"Sợi mềm
Bề rộng hơi nhỏ hơn bàn chải bình thường
Tạm ổn
.............
...................
...........................",3
Giày Dép Nam,Xnnzmzmmmmxmsmsmsmsnsnznnsnssnnsnznznsndndndndndnnds,3
Giày Dép Nam,,3
Giày Dép Nam,,3
Giày Dép Nam,****** Đánh giá đã bị ẩn do nội dung không phù hợp. ******,3
Giày Dép Nam,Đặt mua lúc 1k mà không hiểu sao khi thanh toán lại là 30k. Nếu cái bàn chải này mà giá 30k là quá mắc.,2
Giày Dép Nam,"Công Dụng: Bảo vệ đôi chân thoáng mát, sảng khoái, ngăn ngừa vi khuẩn gây mùi
------------------------
💥 Thông Tin Sản Phẩm:
           ✔️Thành phần : Hương liệu, cồn thơm, chất khử trùng, chất khử mùi…
           ✔️Dung tích : 50ml",4
Giày Dép Nam,Shop đóng gói rất chắc chắn . Mùi k thích lắm mình ngửi xong đau hết cả đầu :( . Chắc cũng khử đc mùi giày ok đó ạ . ,4
Giày Dép Nam,"Chưa sử dụng nhưng mùi khá thơm, trừ 1 sao vì chuẩn bị hàng quá lâu, tận 4 ngày mặc dù cùng trong thành phố",4
